listing_id,title,model_family,generation_number,is_pro,storage_gb_numeric,storage_category,storage_options_gb,storage_flag_corrected,condition,condition_group,price,price_bucket,price_per_gb,wasPrice,price_discount_pct,has_discount,available,available_disclosed,sold,sold_disclosed,seller,itemLocation,us_state,lastUpdated,date_disclosed,is_bundle_listing,is_suspicious_price,location,iphone_type,generation_group,market_density,price_gap,top_seller_dominance
1848,Unlocked Apple iPhone 13 Mini 256GB 26.4 Product Red ML9K3LL/A,iPhone 13 Mini,13,False,256.0,256GB,256GB,False,Used,Second-hand,229.99,$200-399,0.8983984375,,,False,0.0,False,0.0,False,Seller 127,"Malvern, Pennsylvania, United States",PA,2026-03-29,True,False,False,PA,Standard,Mid-Gen (12-13),2,491.95,6.462585034013606
1849,Apple iPhone 14 Pro Max - Factory Unlocked - 1TB - Space Black - Good Condition,iPhone 14 Pro Max,14,True,1024.0,1024GB,1024GB,False,Used,Second-hand,597.99,$400-599,0.583974609375,,,False,2.0,True,0.0,False,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Pro,Modern (14+),58,2750.0,8.085106382978724
1850,Factory Unlocked - Apple iPhone 14 Plus A2632 Midnight Black 128GB - A GRADE,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,359.99,$200-399,2.812421875,,,False,2.0,True,0.0,False,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Standard,Modern (14+),19,3410.0,31.343283582089555
1851,Apple iPhone 14 Pro Max Fully Unlocked - 128GB - 6.7in,iPhone 14 Pro Max,14,True,128.0,128GB,128GB,False,Good - Refurbished,Refurbished,569.0,$400-599,4.4453125,599.0,5.01,True,1.0,True,0.0,False,Seller 387,"Linden, New Jersey, United States",NJ,2026-03-29,True,False,False,NJ,Pro,Modern (14+),73,2750.0,8.085106382978724
1852,Apple iPhone 14 Pro Max - Factory Unlocked - 256GB - Gold - B GRADE,iPhone 14 Pro Max,14,True,256.0,256GB,256GB,False,Used,Second-hand,567.99,$400-599,2.2187109375,,,False,0.0,False,0.0,False,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Pro,Modern (14+),58,2750.0,8.085106382978724
1853,Apple iPhone 14 Pro Max A2651 - Factory Unlocked - 1TB - Space Black - A GRADE,iPhone 14 Pro Max,14,True,1024.0,1024GB,1024GB,False,Used,Second-hand,638.99,$600-899,0.624013671875,,,False,2.0,True,0.0,False,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Pro,Modern (14+),58,2750.0,8.085106382978724
1854,FACTORY UNLOCKED - Apple iPhone 14 Plus 128GB - Black Purple Blue Red - A GRADE,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,332.99,$200-399,2.601484375,,,False,2.0,True,0.0,False,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Standard,Modern (14+),19,3410.0,31.343283582089555
1855,Apple iPhone 14 Pro Max A2651 - 256GB Factory Unlocked - All Colors - A GRADE,iPhone 14 Pro Max,14,True,256.0,256GB,256GB,False,Used,Second-hand,613.99,$600-899,2.3983984375,,,False,1.0,True,0.0,False,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Pro,Modern (14+),58,2750.0,8.085106382978724
1856,"Apple iPhone 17 Pro Max 6.9"" 256GB 512GB 1TB 2TB Unlocked - Brand New (Sealed)",iPhone 17 Pro Max,17,True,256.0,256GB,256GB|512GB|1024GB|2048GB,False,New,Second-hand,1440.0,$1300+,5.625,,,False,0.0,False,45.0,True,Seller 185,"Seattle, Washington, United States",WA,2026-03-29,True,False,False,WA,Pro,Modern (14+),7,2710.0,8.176100628930817
1857,Broken Unlocked Apple iPhone 14 Plus MQ3X3LL/A 256GB Cracked Front and Back,iPhone 14 Plus,14,False,256.0,256GB,256GB,False,For Parts Or Not Working,Damaged,229.99,$200-399,0.8983984375,,,False,0.0,False,0.0,False,Seller 121,"Brookfield, Wisconsin, United States",WI,2026-03-29,True,False,False,WI,Standard,Modern (14+),2,3410.0,31.343283582089555
1858,Apple iPhone 14 Plus A2632 (Unlocked) - 128GB All Colors - OPEN BOX,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Open Box,Like New,363.99,$200-399,2.843671875,,,False,3.0,True,14.0,True,Seller 178,"La Puente, California, United States",CA,2026-03-29,True,False,False,CA,Standard,Modern (14+),19,3410.0,31.343283582089555
1859,Broken Unlocked Apple iPhone 13 128GB MLMN3LL/A Cracked Back and touch delay,iPhone 13,13,False,128.0,128GB,128GB,False,For Parts Or Not Working,Damaged,174.99,<$200,1.367109375,,,False,0.0,False,0.0,False,Seller 121,"Brookfield, Wisconsin, United States",WI,2026-03-29,True,False,False,WI,Standard,Mid-Gen (12-13),2,4935.0,20.909090909090907
1860,Factory Unlocked Apple iPhone 13 128GB Midnight MNLC3VC/A,iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,329.99,$200-399,2.578046875,,,False,0.0,False,0.0,False,Seller 126,"Kitchener, Canada",INTL,2026-03-29,True,False,False,INTL,Standard,Mid-Gen (12-13),17,4935.0,20.909090909090907
1861,Factory Unlocked Apple iPhone 14 128GB Midnight MPUD3VC/A,iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,428.99,$400-599,3.351484375,,,False,0.0,False,0.0,False,Seller 126,"Kitchener, Canada",INTL,2026-03-29,True,False,False,INTL,Standard,Modern (14+),16,1329.99,21.492537313432834
1862,"Apple iPhone 14: 128GB/256GB - Midnight, Starlight, Purple | 5G - Free Shipping",iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,224.0,$200-399,1.75,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1863,"Apple iPhone 12 - Black, Blue, Green, Red - 64/128GB - Unlocked - Free Shipping",iPhone 12,12,False,128.0,128GB,128GB,False,Used,Second-hand,154.0,<$200,1.203125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1864,"Apple iPhone 14 Unlocked - 128GB/256GB/512GB - Midnight Blue Purple, T-Mobile",iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,230.0,$200-399,1.796875,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1865,Apple iPhone 13 512GB/128GB Unlocked Starlight/Green/Red - Mint Condition!,iPhone 13,13,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,215.0,$200-399,1.6796875,,,False,0.0,False,2.0,True,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1866,"Apple iPhone 14 - 128GB/256GB - Mint Condition - 5G iOS, Verizon, Red Blue Whit",iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,229.0,$200-399,1.7890625,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1867,"Apple iPhone 14 Plus 128GB/256GB - Midnight, Starlight, (PRODUCT)RED, Blue 5G",iPhone 14 Plus,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,252.0,$200-399,1.96875,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),14,3410.0,31.343283582089555
1868,"Apple iPhone 14 Plus 128GB/256GB - Unlocked, Midnight, Starlight, (PRODUCT)RED",iPhone 14 Plus,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,268.0,$200-399,2.09375,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),14,3410.0,31.343283582089555
1869,"Apple iPhone 12 5G Unlocked - 128GB & 64GB, Black/Blue/Green, Very Good!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,155.0,<$200,2.421875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1870,"Apple iPhone 13 128GB/256GB/512GB 5G - Midnight Black, Pink - GOOD!",iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,209.0,$200-399,1.6328125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1871,"Apple iPhone 14 128GB/256GB/512GB Midnight, Starlight, (PRODUCT)RED 5G",iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,220.0,$200-399,1.71875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1872,"Apple iPhone 13 - 128GB/256GB/512GB - Unlocked, 5G - Midnight Green Red",iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,206.0,$200-399,1.609375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1873,"Apple iPhone 14 Unlocked - Good Battery, Midnight/Starlight, RED, 128/256GB",iPhone 14,14,False,256.0,256GB,256GB,False,Used,Second-hand,222.0,$200-399,0.8671875,,,False,0.0,False,2.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1874,"Apple iPhone 13 - Unlocked, Fair Condition, Midnight/Blue/Pink, 128/256/512GB",iPhone 13,13,False,512.0,512GB,512GB,False,Used,Second-hand,216.0,$200-399,0.421875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1875,"Apple iPhone 13 Unlocked 128GB/512GB - Green, Pink, Midnight - Free Shipping!",iPhone 13,13,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,205.0,$200-399,1.6015625,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1876,"Apple iPhone 12 64GB Black, Blue - Unlocked T-Mobile, Verizon | Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,145.0,<$200,2.265625,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1877,"Apple iPhone 12 Unlocked 64GB/128GB - Black, Blue, Green - Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,156.0,<$200,2.4375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1878,Apple iPhone 14 128GB 512GB Unlocked Verizon AT&T 5G WiFi Blue Red Purple,iPhone 14,14,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,223.0,$200-399,1.7421875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1879,"Apple iPhone 14 128GB/256GB - Mint, Midnight, Starlight, (PRODUCT)RED, 5G",iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,218.0,$200-399,1.703125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1880,Apple iPhone 14 128GB/256GB Unlocked - T-Mobile Verizon - Free Shipping!,iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,234.0,$200-399,1.828125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1881,Apple iPhone 14 128GB 512GB Factory Unlocked Verizon ATT CDMA/GSM 5G,iPhone 14,14,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,219.0,$200-399,1.7109375,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1882,Apple iPhone 12 64GB 128GB Black Purple 5G Unlocked Verizon AT&T - SmartPhone,iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,153.0,<$200,2.390625,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1883,Apple iPhone 14 512GB 128GB Unlocked Verizon Spectrum Very Good 5G/iOS,iPhone 14,14,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,227.0,$200-399,1.7734375,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1884,"Apple iPhone 14 128GB - Midnight, Starlight, (PRODUCT)RED, Blue - Unlocked",iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,233.0,$200-399,1.8203125,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1885,"Apple iPhone 12 Blue/Purple 64GB/128GB - Very Good Condition, Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,152.0,<$200,2.375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1886,"Apple iPhone 14 - 128GB/256GB/512GB - Verizon, Mint, Midnight, Starlight, RED!",iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,233.0,$200-399,1.8203125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1887,Apple iPhone 14 128GB 5G iOS Unlocked Verizon AT&T Blue Purple,iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,230.0,$200-399,1.796875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1888,iPhone 12 64GB/128GB - Excellent Condition - Verizon/AT&T/T-Mobile - Free Ship,iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,146.0,<$200,2.28125,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1889,"Apple iPhone 12 Unlocked 64GB/128GB - Black, Blue, Green - Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,153.0,<$200,2.390625,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1890,"Apple iPhone 12 Unlocked 64GB/128GB - Black, Blue, Red | Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,155.0,<$200,2.421875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1891,"iPhone 13 128GB Unlocked - Excellent Condition, Multiple Colors, Free Shipping!",iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,226.0,$200-399,1.765625,,,False,0.0,False,155.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1892,"Apple iPhone 13 Unlocked 128GB/512GB - T-Mobile, Verizon - Midnight, Pink, Gree",iPhone 13,13,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,201.0,$200-399,1.5703125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1893,"Apple iPhone 12 Unlocked 64GB/128GB - Black, Purple, Red - Free Shipping",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,153.0,<$200,2.390625,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1894,Apple iPhone 12 64GB - Black/Blue/Green/Purple - T-Mobile - Free Shipping!,iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,236.0,$200-399,3.6875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1895,"Apple iPhone 13 Unlocked 128GB/512GB - Midnight, Starlight, Red - Free Shipping",iPhone 13,13,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,206.0,$200-399,1.609375,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1896,Apple iPhone 14 128GB 256GB 512GB Verizon Midnight Starlight 5G - Free Ship!,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,224.0,$200-399,1.75,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1897,"Apple iPhone 12 5G - Unlocked, 64GB/128GB - Black, Blue, Red - Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,159.0,<$200,2.484375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1898,"Apple iPhone 13 - Unlocked, Very Good Condition, 128GB/256GB/512GB",iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,216.0,$200-399,1.6875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1899,"Apple iPhone 13 Unlocked 128GB/256GB 512GB - Midnight, Pink, Green - Free Ship",iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,220.0,$200-399,1.71875,,,False,0.0,False,1.0,True,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1900,"Apple iPhone 14 128GB/512GB - Unlocked, Verizon, AT&T - Free Shipping!",iPhone 14,14,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,218.0,$200-399,1.703125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1901,"Apple iPhone 14 Unlocked - Midnight, Starlight, (PRODUCT)RED - 128/256/512GB",iPhone 14,14,False,512.0,512GB,512GB,False,Used,Second-hand,229.0,$200-399,0.447265625,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1902,"Apple iPhone 13 - Blue/Red, 128GB/256GB/512GB - Unlocked - Free Shipping!",iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,205.0,$200-399,1.6015625,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1903,"Apple iPhone 14 - Very Good Condition 128GB/256GB - Verizon/AT&T, Free Shipping",iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,220.0,$200-399,1.71875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1904,"Apple iPhone 14 128GB/256GB - Midnight, Starlight, (PRODUCT)RED - 5G, Free Ship",iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,225.0,$200-399,1.7578125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1905,"Apple iPhone 14 128GB/256GB/512GB - Unlocked, AT&T, T-Mobile - Blue Red Black",iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,230.0,$200-399,1.796875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1906,"Apple iPhone 14 Mint 128/256/512GB - Midnight, (PRODUCT)RED, Blue - Free Ship!",iPhone 14,14,False,512.0,512GB,512GB,False,Used,Second-hand,226.0,$200-399,0.44140625,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1907,Apple iPhone 12 64GB/128GB - Unlocked/AT&T/T-Mobile/Verizon - Free Shipping,iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,140.0,<$200,2.1875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1908,"Apple iPhone 12 64GB/128GB Unlocked - Mint Condition, Free Shipping & Returns",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,160.0,<$200,2.5,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1909,"Apple iPhone 12 Very Good 6.1"" Screen Unlocked Sprint (Blue/Red) 128GB|64GB",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,150.0,<$200,2.34375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1910,"Apple iPhone 13 128GB/512GB Unlocked - Midnight, Pink, Green, Battery Good",iPhone 13,13,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,214.0,$200-399,1.671875,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1911,Apple iPhone 13 Unlocked 128GB/256GB/512GB - Midnight Black/Starlight White 5G,iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,213.0,$200-399,1.6640625,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1912,"Apple iPhone 14 - 128GB/256GB/512GB - Unlocked, AT&T, T-Mobile - Red/Blue",iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,219.0,$200-399,1.7109375,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1913,"Apple iPhone 14 (PRODUCT)RED, Midnight, Starlight - 128GB/256GB - Excellent!",iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,219.0,$200-399,1.7109375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1914,Apple iPhone 14 128GB 256GB 512GB -Red/Blue/Starlight -Unlocked/Verizon,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,235.0,$200-399,1.8359375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1915,"Apple iPhone 12 - 64GB/128GB - Unlocked - Black, Blue, Red - Free Shipping!",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,160.0,<$200,2.5,,,False,1.0,True,0.0,False,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1916,"Apple iPhone 12 64GB - Unlocked Black, Blue, Green - AT&T, Verizon - Free Ship!",iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,152.0,<$200,2.375,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1917,"Apple iPhone 13 - Unlocked, 128GB/256GB/512GB - Mint Condition, Free Shipping",iPhone 13,13,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,230.0,$200-399,1.796875,,,False,0.0,False,4.0,True,Seller 403,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
1918,Apple iPhone 14 128GB Blue Midnight Unlock AT&T Verizon T-Mobile 5G Free Ship,iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,224.0,$200-399,1.75,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1919,"Apple iPhone 14 Unlocked 512GB/128GB - AT&T/Verizon - Midnight, Blue, Red",iPhone 14,14,False,128.0,128GB,128GB|512GB,False,Used,Second-hand,214.0,$200-399,1.671875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1920,Apple iPhone 14 Unlocked 128GB 256GB 512GB Verizon ATT - Purple/Yellow,iPhone 14,14,False,128.0,128GB,128GB|256GB|512GB,False,Used,Second-hand,214.0,$200-399,1.671875,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Modern (14+),150,1329.99,21.492537313432834
1921,"Apple iPhone 12 Unlocked 128GB 64GB- Black, Blue, Green, Red - T-Mobile, Verizo",iPhone 12,12,False,64.0,64GB,64GB|128GB,False,Used,Second-hand,149.0,<$200,2.328125,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),284,4428.01,45.073891625615765
1922,"Apple iPhone 13 128GB - Unlocked, T-Mobile, Verizon, 5G LTE - All Colors",iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,205.0,$200-399,1.6015625,,,False,1.0,True,0.0,False,Seller 147,"Houston, Texas, United States",TX,2026-03-29,True,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
